Trial,ParticipantID,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Year,Task,ParticipantGender,SearchOrder,Item
6,2018-5_1_m2,17,RIGHT,14.36,47,508.82,305.56,FALSE,5127,5173,451,628.4,1102.7,1012.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-5_1_f21,55,DOWN,1.83,28,173.9,65.22,FALSE,15508,15532,118.1,631.7,72,698.6,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,56,RIGHT,2.13,32,187.2,66.41,FALSE,15792,15820,76.7,678.4,165.8,731.3,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,57,RIGHT,1.96,24,179.2,81.55,FALSE,15988,16008,175.9,722.2,276.1,722.9,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,58,DOWN,1.78,24,136.6,74.05,FALSE,16120,16140,261.7,729.5,233.7,801.3,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-5_1_f21,59,RIGHT,4.07,44,313.6,92.5,FALSE,16328,16368,241,784.9,447.9,789.4,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-3_1_f1,35,DOWN,4.15,48,294.46,86.39,FALSE,10448,10495,798.4,164.7,862.4,319.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,36,LEFT,1.09,24,91.38,45.29,FALSE,10703,10726,858.3,351.4,800.8,343.2,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,37,DOWN,1.5,20,99.97,75.03,FALSE,10970,10989,814.8,356.5,784.3,411.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,38,DOWN,3.55,47,247.04,75.58,FALSE,11309,11355,802.7,399.9,853,537.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,39,DOWN,1.98,24,138.77,82.38,FALSE,11641,11664,866.7,560.1,851.8,640.3,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,40,DOWN,3.13,55,259.73,56.89,FALSE,11864,11918,857.1,628.2,834.2,758,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,41,DOWN,2.96,45,266.11,65.83,FALSE,12243,12287,826.3,724.4,910,833.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,42,.,0.33,9,36.78,37.01,FALSE,12441,12449,919.5,851.9,921.6,837.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,43,DOWN,1.93,40,217.63,48.2,FALSE,12704,12743,922.2,813.1,962,891.4,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,44,UP,0.7,11,57.85,63.8,FALSE,12905,12915,962.9,828.1,960.7,797.9,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,45,UP,1.05,42,165.07,25.11,FALSE,12957,12998,960.5,780.4,1000.8,747.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,46,DOWN,2.03,41,206.12,49.53,FALSE,13244,13284,1009.3,745.8,1089.3,807.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,47,UP,2.24,28,134.67,79.87,FALSE,13497,13524,1109.7,828.2,1111.1,732.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,48,UP,2.37,38,127.68,62.36,FALSE,13849,13886,1108.5,780.9,1111.4,680.8,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,49,UP,1.31,18,79.83,72.64,FALSE,14145,14162,1137.2,717.8,1115.8,665.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,50,LEFT,1.75,40,212.39,43.69,FALSE,14414,14453,1105.2,674.7,1010.1,661.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,51,UP,4.08,44,292.13,92.82,FALSE,14738,14781,982.9,670.3,970.8,503.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,52,UP,2.37,27,163.7,87.67,FALSE,15070,15096,976.7,476.4,981.8,382.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,53,UP,2.02,42,183.59,48.1,FALSE,15748,15789,972.5,424.9,973.1,345.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,54,UP,2.04,27,154.8,75.53,FALSE,16026,16052,976.7,319.2,960,240.5,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,55,UP,5.56,49,353.06,113.39,FALSE,16217,16265,957.3,264,935.4,49,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,56,.,0.46,18,49.06,25.61,FALSE,16300,16317,955.7,39,980.2,37.3,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,57,RIGHT,1.12,19,78.03,58.78,FALSE,16465,16483,978.7,88.7,1037.3,96.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,58,.,0.42,10,38.99,42.23,FALSE,16546,16555,1047.6,95.6,1058,81.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,59,LEFT,2.58,38,205.55,67.82,FALSE,16613,16650,1074.2,76.4,937,85.3,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,60,RIGHT,2.49,39,223.62,63.72,FALSE,16936,16974,868.7,113.5,999.5,97.3,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,61,RIGHT,1.08,19,70.45,56.64,FALSE,17381,17399,989.3,105.4,1044.2,117.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,62,RIGHT,0.67,38,155.1,17.63,FALSE,17743,17780,1041.5,94.2,1066.6,112.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,63,UP,1.28,36,132.27,35.54,FALSE,18158,18193,1081.3,136.2,1118,94.4,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-4_2_F1,28,RIGHT,1.35,18,91.2,75.13,FALSE,9739,9756,1208.6,-130.5,1268.5,-160.8,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-4_2_F1,29,.,0.44,6,33.84,73.79,FALSE,10022,10027,1276.6,-157.9,1280.7,-140.8,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-4_2_F1,30,RIGHT,3.24,26,195.05,124.64,FALSE,10275,10300,1279,-116.9,1455.6,-122.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-6_3_m2,30,RIGHT,1.44,22,94.65,65.49,FALSE,7254,7275,912.5,78.2,988.6,86.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,31,LEFT,2.64,27,116.8,97.62,FALSE,7483,7509,1005.6,89.7,868.5,66.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,32,RIGHT,12.62,50,505.85,252.44,FALSE,7840,7889,865.2,57.1,1551.1,79.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,33,.,0.47,10,42.94,47.38,FALSE,8068,8077,1487.9,85.1,1462,83.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,34,RIGHT,3.31,28,144.29,118.38,FALSE,8269,8296,1451.3,88.1,1629.1,120.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,35,LEFT,5.93,38,237.49,156.08,FALSE,8515,8552,1630,136.3,1400.1,303.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,36,LEFT,0.87,17,62.44,50.95,FALSE,8705,8721,1422.6,302.1,1376.7,310.8,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,37,DOWN,3.66,33,143.88,110.91,FALSE,8988,9020,1379,313.4,1240.9,418.3,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-2_2_f22,137,LEFT,4.33,40,217.3,108.34,FALSE,33392,33428,845.6,864.4,631.3,839.6,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,138,DOWN,1.73,36,198.7,48.15,FALSE,33824,33856,640.4,834.7,635.2,909.1,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,139,RIGHT,2.4,24,194.3,99.86,FALSE,34104,34124,634.5,927.1,748.6,963.1,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,140,RIGHT,5.5,56,301.8,98.17,FALSE,34356,34408,732.7,959.6,1007.4,1007.5,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,141,RIGHT,3.01,24,225.4,125.62,FALSE,34656,34676,1030.2,1013.5,1179.4,977,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,142,UP,8.6,52,462.8,165.33,FALSE,35124,35172,1168.8,969.5,1259.8,612.3,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,143,UP,0.9,24,107.6,37.48,FALSE,35320,35340,1272.4,619.2,1242.3,592.5,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-2_2_f22,144,LEFT,2.7,24,216.2,112.69,FALSE,35460,35480,1248.4,599.5,1122.2,632.8,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-4_2_F1,47,RIGHT,2.58,85,174.85,30.31,FALSE,13303,13387,1478.9,4.1,1618.2,26.2,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-4_2_F1,48,UP,3,353,224.36,8.51,FALSE,13502,13854,1616.3,23.8,1603.2,-94.8,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-6_3_m2,49,LEFT,2.06,25,97.93,82.37,FALSE,12122,12146,1280.3,988.5,1163.6,1010.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-2_2_f2,111,DOWN,6.26,50,324.26,125.21,FALSE,29334,29383,498.8,642.1,684.6,870.5,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,112,UP,3.45,37,112.54,93.32,FALSE,29650,29686,697.4,879.3,641.2,736.4,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,113,DOWN,1.73,31,130.33,55.71,FALSE,29950,29980,643.9,695.3,709.4,749.1,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,114,DOWN,6.02,35,333.63,172.09,FALSE,30100,30134,709.4,748.9,850.9,990.4,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,115,DOWN,1.96,24,131.17,81.59,FALSE,30351,30374,848.5,956,913.2,1029.2,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,116,RIGHT,2.12,25,146.37,84.88,FALSE,30618,30642,902.7,1024.2,1025.9,1032.1,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,117,DOWN,1.33,22,92.1,60.32,FALSE,30808,30829,1002.2,1042.5,1012.8,1103.9,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,118,RIGHT,7.8,39,335.5,199.9,FALSE,31006,31044,1012.3,1082.9,1469.1,1158.7,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,58,LEFT,4.74,36,191.72,131.76,FALSE,14464,14499,572.1,1033.8,290.7,1007.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,59,LEFT,1.52,21,88.28,72.25,FALSE,14754,14774,304.2,1007.8,227.7,969.2,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,60,UP,3.74,36,122.76,103.87,FALSE,15040,15075,209.1,972.4,225.7,804.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,61,UP,3.04,29,129.26,104.94,FALSE,15290,15318,218.9,803.1,194.5,672.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,62,RIGHT,9.2,43,390.19,213.93,FALSE,15462,15504,187.3,655.8,693.3,560.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,63,LEFT,0.88,16,56.51,54.73,FALSE,15725,15740,623.7,592.1,587.8,567.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,64,UP,1.48,20,79.17,73.96,FALSE,16068,16087,574.4,546.3,525.5,498,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,65,UP,0.95,19,51.61,50.23,FALSE,16386,16404,520.2,487.3,485.7,458.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,66,RIGHT,8.2,40,355.19,205.02,FALSE,16604,16643,472.4,446.4,920,417.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,67,LEFT,1.16,18,69.34,64.2,FALSE,16956,16973,884.1,420.8,824.7,406.5,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,68,.,0.33,7,34.81,46.92,FALSE,17199,17205,816.4,383.1,806,372.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,69,UP,3.31,29,142.93,113.99,FALSE,17393,17421,807.5,371.8,843.1,245,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,70,LEFT,2.96,30,131.21,98.68,FALSE,17699,17728,841.9,234.3,685.9,257.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,71,UP,3.84,32,161.07,119.96,FALSE,17974,18005,683.8,260,687.5,110.5,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,72,UP,1.03,19,55.2,54.19,FALSE,18320,18338,678.8,96.5,642.5,66.3,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,73,DOWN,14.12,51,490.06,276.81,FALSE,18612,18662,625.1,58.8,1050,524.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,74,UP,1.11,17,71.02,65.13,FALSE,18897,18913,1019.7,497.5,998,456.2,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,75,DOWN,8.89,53,329.09,167.79,FALSE,19181,19233,992.5,439.3,924.2,803.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,76,DOWN,3.77,33,148.24,114.12,FALSE,19546,19578,953.6,761.1,976.1,924,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,77,UP,1.27,20,66.61,63.3,FALSE,19794,19813,995,912.6,994.4,856.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,78,UP,9.26,50,277.67,185.21,FALSE,19990,20039,998.5,843.5,1008.3,457.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,79,UP,3.36,28,164.27,120.13,FALSE,20191,20218,999,483.7,1051.5,356,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,80,UP,3.95,29,207.21,136.11,FALSE,20310,20338,1041.1,343.3,1144.4,208.5,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,81,UP,2.78,27,131.52,102.78,FALSE,20585,20611,1133.3,183.6,1137.1,76.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,82,RIGHT,7.11,37,338.87,192.26,FALSE,20916,20952,1126.8,61.1,1513,66.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,83,DOWN,1.78,25,84.62,71.24,FALSE,21253,21277,1474.7,73,1494.9,141.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,84,DOWN,4.25,33,162.21,128.64,FALSE,21476,21508,1498.8,159.3,1473.5,326,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,85,LEFT,4.94,33,230.02,149.57,FALSE,21755,21787,1472.7,333.4,1227.3,416.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,86,UP,1.26,24,53.8,52.52,FALSE,22206,22229,1262.2,391.3,1215.4,354.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,87,DOWN,10.26,57,288.33,180.07,FALSE,22383,22439,1210.2,343.9,1427.6,733,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,88,DOWN,2.45,27,104.46,90.91,FALSE,22589,22615,1423.1,697.2,1430.7,802.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,89,LEFT,5.22,35,209.35,149.1,FALSE,22792,22826,1439.3,815.9,1154.3,753.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,90,LEFT,18.72,75,536.26,249.63,FALSE,22918,22992,1180.3,751,334.1,294.8,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,91,RIGHT,12.65,49,542.28,258.25,FALSE,23163,23211,349.4,372.2,907.8,688.5,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,92,UP,18.65,76,641.92,245.4,FALSE,23297,23372,870.1,670.5,312,33.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,93,DOWN,2.62,28,115.07,93.66,FALSE,23634,23661,300.9,67.6,215.2,152.2,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,94,DOWN,5.1,39,217.44,130.84,FALSE,23862,23900,219.1,161.6,378.7,330.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-6_3_f22,89,LEFT,4.14,28,299,148.03,FALSE,23824,23848,737.6,194.6,575.6,107.5,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-3_1_f1,10,DOWN,4.72,64,383.44,73.68,FALSE,2984,3047,332.2,379.2,271.8,567.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-2_2_f2,32,LEFT,1.13,18,71.12,62.77,FALSE,7984,8001,1437,1123.1,1370.8,1110.9,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-2_2_f2,33,RIGHT,5.68,43,230.3,131.98,FALSE,8156,8198,1377.4,1107.2,1712.2,1181.9,2018,VisualSearch_Star,Female,2,eggs.jpg
6,2018-5_1_m2,119,RIGHT,3.21,29,168.86,110.53,FALSE,38976,39004,1441.8,875.6,1624,841.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-5_1_m2,120,RIGHT,1.39,19,87.27,72.94,FALSE,39357,39375,1599,856,1680.2,847.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-3_1_f1,15,DOWN,2.16,43,261.53,50.33,FALSE,4662,4704,499.7,816.3,448.1,903.3,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,16,RIGHT,2.61,40,295.98,65.28,FALSE,4789,4828,425.8,918.6,566.5,874.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,17,DOWN,1.83,40,220.7,45.71,FALSE,5109,5148,591.3,867.7,537.1,937.6,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,18,LEFT,1.26,39,170.08,32.32,FALSE,5409,5447,512.1,964.6,440.4,979.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,19,LEFT,0.51,35,106.73,14.7,FALSE,5667,5701,408.1,981.2,378.2,976.2,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,20,UP,2.66,40,242.45,66.47,FALSE,5853,5892,356,978,358.8,858.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,21,RIGHT,4.75,52,371.09,91.34,FALSE,6333,6384,368.4,831.4,593.9,954.4,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,22,RIGHT,0.85,33,120.09,25.65,FALSE,6686,6718,598.2,975.5,647.3,971.7,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,23,UP,2.15,25,149.76,85.92,FALSE,6863,6887,662.1,979,744.7,907,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,24,UP,1.25,22,84.76,56.88,FALSE,7167,7188,725,921.8,758.9,873,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,25,UP,2.18,40,164.99,54.54,FALSE,7439,7478,751.9,885.6,714.1,795.1,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-3_1_f1,26,LEFT,0.89,21,71.92,42.18,FALSE,7771,7791,707.3,766.8,661.8,751.2,2018,VisualSearch_Count,Female,1,eggs.jpg
6,2018-1_2_f,1,LEFT,0.86,212,1035.32,4.06,TRUE,391,602,1040.8,555,994.5,561.4,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,2,UP,1.18,18,80.08,65.35,FALSE,655,672,993.6,553.8,996.9,506.4,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,3,.,0.24,15,35.29,15.92,FALSE,1024,1038,988.8,514.1,975.8,513.6,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,4,DOWN,4.44,44,298.01,100.95,FALSE,2635,2678,975.3,472.3,1093.5,629.9,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,5,LEFT,3.9,49,253.34,79.65,FALSE,3408,3456,1098.8,640.3,885.5,665.9,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,6,UP,4.78,50,248.5,95.69,FALSE,4716,4765,841.3,647,969.2,477,2018,SocialEngagement,Female,NA,eggs.jpg
6,2018-1_2_f,7,DOWN,0.76,14,55.34,54.05,FALSE,5719,5732,966.3,446.6,952,474.9,2018,SocialEngagement,Female,NA,eggs.jpg
6,2019-5_1_f21,60,RIGHT,0.54,12,66.8,44.63,FALSE,16656,16664,483.4,796.3,510.2,796.6,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,123,UP,4.56,36,152.88,126.66,FALSE,30851,30886,233.1,141.6,406.6,9.8,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,124,.,0.39,9,39.52,43.53,FALSE,31050,31058,408.8,-1.6,428.6,-7.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,125,RIGHT,4.24,29,209.25,146.22,FALSE,31210,31238,437.4,-10.9,656.3,41.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,126,DOWN,4.84,42,155.84,115.28,FALSE,31448,31489,663.1,62,734.7,243.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,127,DOWN,17.18,59,512.97,291.22,FALSE,31533,31591,735.5,281.9,945.6,991.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,128,UP,2.28,26,100.87,87.79,FALSE,31726,31751,954.6,914.3,873.4,836.1,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-6_3_f22,1,DOWN,4.93,48,343.2,102.74,FALSE,28,72,582.1,293.5,741,432.7,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,2,LEFT,2.9,24,218.3,120.71,FALSE,436,456,745.8,449.5,611.1,474.7,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,3,RIGHT,13.79,76,453.8,181.4,FALSE,632,704,599.7,473,1265.7,495.7,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,4,UP,7.85,56,365.2,140.17,FALSE,864,916,1262.8,492.5,1340.1,193.1,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,5,DOWN,13.77,72,579.4,191.23,FALSE,1052,1120,1338.7,190.5,1325.2,742.5,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,6,DOWN,1.13,32,147.9,35.27,FALSE,1324,1352,1329.3,732.9,1307.2,776.6,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,7,LEFT,27.61,96,668.5,287.62,FALSE,1448,1540,1302.8,781.7,216.1,95.1,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,8,LEFT,1.03,20,91.9,51.55,FALSE,1832,1848,200.8,101,151.4,111.3,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,9,LEFT,1.26,20,110.7,62.92,FALSE,2036,2052,150.9,114.6,99.6,143,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,10,DOWN,7.36,64,333.3,115.01,FALSE,2376,2436,104.9,159.3,126.8,449.9,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2019-6_3_f22,11,UP,1.23,24,119.9,51.34,FALSE,2600,2620,133.5,434.2,115.3,387.3,2019,VisualSearch_Star,Female,2,eggs.jpg
6,2018-6_3_m2,140,UP,6.48,37,229.88,175.06,FALSE,34643,34679,1536.1,317,1564.5,61.3,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,141,LEFT,3.81,33,157.85,115.53,FALSE,35087,35119,1580,85.4,1371.3,99.9,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,142,LEFT,4.75,38,163.65,124.89,FALSE,35376,35413,1373.1,113.5,1148.2,202.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,143,DOWN,8.62,40,335.74,215.59,FALSE,35577,35616,1158.8,201.5,843.3,451.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,144,RIGHT,1.34,18,80.45,74.31,FALSE,35818,35835,874.5,446.9,933.4,416,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,145,LEFT,1.75,24,96.87,73.09,FALSE,35960,35983,942.5,418.2,851.3,399,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,146,.,0.3,6,30.33,50.27,FALSE,36203,36208,836.8,388.8,820.5,389,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,147,DOWN,6.83,38,260.34,179.83,FALSE,36353,36390,818.8,381.5,570.2,587.6,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,148,DOWN,1.56,20,88.27,78.25,FALSE,36559,36578,602.3,590.2,562.2,647.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,149,UP,1.25,21,62.84,59.29,FALSE,36804,36824,563.6,660.7,579.9,610.4,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,150,LEFT,3.7,119,1033.05,31.12,TRUE,37050,37168,585.5,591.5,403,666.2,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,151,RIGHT,9.31,42,368.35,221.74,FALSE,37513,37554,433.1,629.6,864.9,858.5,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,152,.,0.25,6,33.96,42.09,FALSE,37818,37823,828.4,855.2,814.6,852.2,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,153,UP,2.38,24,132.79,99.25,FALSE,38052,38075,800.5,837.9,891.5,762.7,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2018-6_3_m2,154,LEFT,0.5,14,34.97,36.03,FALSE,38312,38325,892.5,745.1,864.3,745,2018,VisualSearch_Star,Male,2,eggs.jpg
6,2019-4_2_m12,1,DOWN,2.56,44,257.1,58.21,FALSE,324,364,646.1,308.6,699.9,396.6,2019,VisualSearch_Count,Male,1,eggs.jpg
6,2019-4_2_m12,2,RIGHT,1.72,48,113.5,35.84,FALSE,716,760,716.8,420.4,789,451.5,2019,VisualSearch_Count,Male,1,eggs.jpg
